$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
4.0,2.0,0.0,4.0,16.0,0.0,50.0,4.0,4.0,0.333333333,59.0,1.0,0.0,0.842105263,0.875,1.0,1.0,13.5,5.0,1.75,0.0
9.0,4.0,0.0,-0.0,64.0,22.0,1.0,9.0,1.0,2.0,791.0,0.0,0.0,0.909090909,0.703703704,4.0,9.0,86.88888889,23.0,4.8889,1.0
9.0,1.0,0.0,5.0,19.0,8.0,4.0,1.0,9.0,0.53125,119.0,1.0,0.0,0.0,0.518518519,2.0,0.0,11.77777778,3.0,1.4444,0.0
4.0,1.0,0.0,14.0,27.0,4.0,1.0,13.0,1.0,1.0,221.0,0.333333333,0.0,0.0,0.333333333,0.0,0.0,53.5,3.0,1.25,0.0
8.0,3.0,0.0,6.0,46.0,10.0,0.0,6.0,7.0,0.771428571,394.0,1.0,0.0,0.8409090909999999,0.375,1.0,1.0,47.625,2.0,1.0,0.0
9.0,3.0,0.0,5.0,26.0,16.0,0.0,5.0,7.0,0.75,311.0,1.0,0.0,0.8,0.388888889,0.0,0.0,19.0,2.0,1.0,1.0
1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,4.0,0.0,10.0,27.0,2.0,0.0,10.0,3.0,0.625,146.0,1.0,1.0,0.913043478,1.0,2.0,5.0,27.8,5.0,2.0,0.0
4.0,1.0,0.0,8.0,14.0,6.0,0.0,7.0,3.0,0.666666667,79.0,0.0,0.0,0.0,0.333333333,0.0,0.0,18.25,2.0,1.0,0.0
7.0,5.0,0.0,3.0,8.0,15.0,2.0,1.0,4.0,0.833333333,34.0,1.0,0.0,0.93814433,0.476190476,1.0,0.0,3.428571429,1.0,0.8571,0.0
4.0,2.0,0.0,6.0,12.0,6.0,1.0,5.0,7.0,2.0,71.0,0.0,0.0,0.625,0.5,0.0,0.0,16.75,1.0,0.75,0.0
4.0,4.0,0.0,4.0,13.0,0.0,1.0,3.0,4.0,1.0,87.0,1.0,0.0,0.928571429,0.75,2.0,4.0,20.5,1.0,0.5,0.0
1.0,1.0,0.0,3.0,1.0,0.0,2.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,4.0,0.0,0.0,14.0,0.0,0.0,4.0,4.0,0.5,108.0,0.5,0.0,0.944444444,0.75,3.0,3.0,25.5,1.0,0.75,0.0
14.0,5.0,0.0,14.0,69.0,25.0,1.0,14.0,14.0,0.837606838,492.0,0.7777777779999999,2.0,0.8059701490000001,0.241071429,1.0,1.0,33.5,17.0,1.0,0.0
14.0,1.0,0.0,5.0,14.0,91.0,0.0,0.0,14.0,2.0,14.0,0.0,0.0,0.0,0.271428571,0.0,0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,22.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,2.0,3.0,11.0,39.0,7.0,9.0,2.0,10.0,0.960606061,605.0,1.0,1.0,0.583333333,0.25974026,0.0,0.0,51.0,0.0,2.9091,0.0
8.0,2.0,0.0,6.0,15.0,6.0,0.0,6.0,8.0,0.7428571429999999,122.0,1.0,1.0,0.5625,0.4375,0.0,0.0,13.625,2.0,3.0,0.0
11.0,1.0,8.0,22.0,86.0,15.0,8.0,14.0,4.0,0.728571429,887.0,1.0,7.0,0.0,0.266666667,0.0,0.0,77.72727273,22.0,1.0,1.0
3.0,1.0,0.0,12.0,20.0,3.0,1.0,10.0,1.0,2.0,165.0,0.0,0.0,0.0,0.444444444,0.0,0.0,54.0,1.0,0.6667,1.0
3.0,4.0,0.0,4.0,21.0,3.0,0.0,4.0,1.0,1.5,144.0,1.0,0.0,0.960784314,1.0,2.0,3.0,46.66666667,9.0,2.0,0.0
21.0,2.0,0.0,6.0,14.0,0.0,1.0,6.0,3.0,0.0,96.0,1.0,1.0,0.916666667,0.5,1.0,3.0,22.75,5.0,1.75,0.0
7.0,1.0,0.0,12.0,46.0,21.0,4.0,8.0,0.0,2.0,264.0,0.0,0.0,0.0,0.30952381,0.0,0.0,36.71428571,-0.0,2.0,0.0
6.0,3.0,0.0,6.0,8.0,3.0,1.0,6.0,4.0,0.4,134.0,1.0,0.0,0.880952381,0.5,0.0,0.0,21.0,2.0,1.0,0.0
42.0,4.0,1.0,19.0,74.0,741.0,7.0,13.0,40.0,0.948350072,550.0,1.0,4.0,0.0,0.210884354,3.0,3.0,11.69047619,2.0,1.2143,0.0
3.0,2.0,0.0,1.0,9.0,0.0,0.0,1.0,1.0,0.0,58.0,1.0,1.0,0.7142857140000001,0.666666667,1.0,1.0,17.33333333,1.0,1.0,0.0
1.0,1.0,0.0,2.0,1.0,0.0,13.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
33.0,2.0,0.0,6.0,44.0,390.0,2.0,4.0,5.0,0.857469512,4238.0,0.780487805,1.0,0.13888888900000002,0.257575758,1.0,1.0,126.1818182,32.0,5.6061,0.0
3.0,2.0,0.0,4.0,6.0,0.0,1.0,3.0,3.0,0.0,34.0,1.0,0.0,0.818181818,0.666666667,0.0,0.0,10.0,2.0,2.0,0.0
15.0,4.0,0.0,14.0,83.0,47.0,0.0,14.0,8.0,0.8214285709999999,566.0,1.0,1.0,0.857142857,0.244897959,2.0,2.0,36.2,4.0,1.2,0.0
30.0,4.0,0.0,10.0,100.0,271.0,4.0,10.0,16.0,0.8912466840000001,788.0,1.0,3.0,0.735849057,0.216748768,2.0,2.0,24.83333333,3.0,1.1667,1.0
8.0,1.0,0.0,6.0,21.0,28.0,3.0,3.0,6.0,1.0,70.0,0.0,0.0,0.0,0.175,0.0,3.0,7.625,3.0,1.25,0.0
4.0,4.0,0.0,9.0,36.0,0.0,13.0,9.0,3.0,0.8666666670000001,179.0,0.6,1.0,0.952380952,0.5,0.0,0.0,42.5,6.0,2.0,1.0
10.0,3.0,0.0,8.0,32.0,15.0,2.0,6.0,10.0,0.666666667,166.0,1.0,1.0,0.7692307690000001,0.3,1.0,1.0,15.3,3.0,1.4,0.0
3.0,2.0,0.0,5.0,12.0,0.0,1.0,4.0,2.0,2.0,44.0,0.0,0.0,0.92,1.0,1.0,1.0,13.66666667,1.0,0.6667,0.0
5.0,4.0,0.0,5.0,21.0,10.0,0.0,5.0,4.0,2.0,71.0,0.0,0.0,0.957894737,0.533333333,1.0,1.0,122.0,2.0,1.0,0.0
28.0,3.0,0.0,26.0,89.0,246.0,17.0,14.0,16.0,0.771604938,3.0,1.0,0.0,0.578125,0.241071429,1.0,5.0,27.96428571,16.0,2.4286,1.0
22.0,4.0,0.0,11.0,91.0,108.0,1.0,10.0,15.0,0.7763157890000001,962.0,1.0,0.0,0.8041237109999999,0.2125,0.0,0.0,46.3,3.0,1.1,1.0
35.0,3.0,0.0,8.0,73.0,353.0,6.0,2.0,34.0,0.807189542,776.0,0.7777777779999999,0.0,0.0,0.16,1.0,1.0,20.65714286,4.0,1.2,1.0
9.0,2.0,1.0,6.0,50.0,24.0,2.0,4.0,5.0,0.85,404.0,1.0,0.0,0.6875,0.458333333,1.0,3.0,43.33333333,2.0,1.0,1.0
2.0,3.0,0.0,3.0,7.0,1.0,0.0,3.0,2.0,2.0,25.0,0.0,0.0,0.96969697,1.0,0.0,0.0,11.5,1.0,0.5,0.0
2.0,5.0,0.0,1.0,7.0,0.0,1.0,0.0,2.0,0.0,20.0,1.0,0.0,0.928571429,1.0,0.0,0.0,8.5,1.0,0.5,0.0
29.0,3.0,0.0,6.0,21.0,0.0,1.0,6.0,3.0,0.0,146.0,1.0,0.0,0.948717949,0.666666667,0.0,0.0,47.33333333,1.0,0.6667,0.0
6.0,1.0,0.0,14.0,24.0,15.0,14.0,0.0,5.0,1.0,116.0,0.0,0.0,0.0,0.3,0.0,0.0,18.16666667,2.0,1.0,0.0
3.0,1.0,0.0,0.0,12.0,3.0,3.0,0.0,3.0,2.0,90.0,0.0,0.0,0.0,0.333333333,1.0,1.0,29.0,8.0,5.0,0.0
21.0,4.0,0.0,13.0,73.0,128.0,1.0,13.0,14.0,0.85,737.0,1.0,3.0,0.7959183670000001,0.301587302,3.0,1.0,33.47619048,3.0,1.0952,0.0
5.0,2.0,0.0,11.0,23.0,10.0,18.0,10.0,4.0,1.0,130.0,0.0,0.0,0.764705882,0.5,0.0,0.0,24.8,1.0,0.8,0.0
10.0,1.0,1.0,4.0,23.0,0.0,4.0,0.0,10.0,0.0,298.0,1.0,0.0,0.0,0.36,0.0,0.0,101.0,6.0,2.6,0.0
14.0,1.0,1.0,8.0,32.0,49.0,4.0,4.0,12.0,0.835164835,257.0,1.0,0.0,0.0,0.307692308,0.0,0.0,16.85714286,6.0,1.6429,1.0
8.0,3.0,0.0,2.0,40.0,10.0,0.0,2.0,8.0,0.7142857140000001,281.0,1.0,0.0,0.8409090909999999,0.325,1.0,1.0,33.625,4.0,3.0,0.0
16.0,1.0,0.0,6.0,36.0,58.0,0.0,5.0,13.0,0.6333333329999999,366.0,1.0,0.0,0.0,0.2421875,0.0,0.0,21.5,5.0,1.75,1.0
9.0,2.0,0.0,3.0,50.0,24.0,8.0,6.0,2.0,0.85,288.0,1.0,1.0,0.68,0.296296296,1.0,1.0,30.44444444,2.0,1.0,0.0
5.0,3.0,0.0,7.0,20.0,2.0,0.0,7.0,5.0,0.625,76.0,1.0,1.0,0.902439024,0.6,0.0,2.0,13.8,2.0,1.0,0.0
13.0,1.0,0.0,12.0,32.0,70.0,10.0,14.0,9.0,0.833333333,155.0,1.0,1.0,0.0,0.083333333,0.0,0.0,10.61538462,2.0,0.9231,0.0
6.0,1.0,1.0,3.0,25.0,0.0,1.0,2.0,6.0,0.3,135.0,1.0,0.0,0.0,0.444444444,0.0,0.0,21.16666667,4.0,2.0,0.0
14.0,3.0,2.0,11.0,41.0,67.0,3.0,8.0,11.0,0.846153846,366.0,1.0,1.0,0.74,0.223214286,1.0,1.0,24.71428571,4.0,1.2857,0.0
16.0,3.0,4.0,13.0,48.0,58.0,1.0,13.0,12.0,0.786666667,485.0,1.0,2.0,0.711538462,0.25,2.0,2.0,28.6875,4.0,1.5,0.0
9.0,3.0,0.0,5.0,18.0,14.0,1.0,4.0,8.0,0.8125,90.0,1.0,1.0,0.8409090909999999,0.40625,1.0,0.0,8.333333332999999,1.0,0.7778,1.0
34.0,4.0,0.0,10.0,103.0,39.0,0.0,10.0,29.0,0.723484848,710.0,1.0,2.0,0.643678161,0.148484848,3.0,4.0,19.64705882,5.0,1.9118,1.0
3.0,2.0,0.0,5.0,12.0,3.0,1.0,4.0,1.0,2.0,40.0,0.0,0.0,0.857142857,0.0,0.0,0.0,12.33333333,1.0,0.6667,0.0
21.0,3.0,0.0,8.0,73.0,74.0,0.0,8.0,17.0,0.8863636359999999,669.0,0.727272727,2.0,0.649122807,0.232142857,1.0,1.0,30.33333333,13.0,1.0476,1.0
3.0,2.0,0.0,6.0,15.0,3.0,0.0,6.0,2.0,0.0,50.0,0.0,0.0,0.92,1.0,0.0,0.0,15.66666667,1.0,0.6667,0.0
42.0,3.0,11.0,39.0,0.0,0.0,11.0,28.0,40.0,0.0,328.0,1.0,1.0,0.474358974,0.073412698,2.0,2.0,6.785714286,6.0,1.1667,0.0
14.0,3.0,0.0,8.0,33.0,65.0,0.0,8.0,14.0,0.91025641,108.0,1.0,1.0,0.74,0.595238095,1.0,2.0,27.0,2.0,1.0,0.0
19.0,1.0,8.0,23.0,92.0,81.0,8.0,15.0,4.0,0.7125603859999999,899.0,1.0,9.0,0.0,0.23015873,0.0,0.0,45.10526316,30.0,4.2632,1.0
4.0,3.0,0.0,3.0,17.0,4.0,0.0,3.0,3.0,0.0,152.0,1.0,0.0,0.925,0.75,1.0,1.0,36.75,1.0,0.75,0.0
3.0,3.0,0.0,3.0,5.0,1.0,0.0,3.0,2.0,0.5,14.0,1.0,0.0,0.973684211,1.0,0.0,0.0,3.333333333,5.0,0.3333,0.0
3.0,1.0,0.0,4.0,19.0,0.0,1.0,3.0,2.0,0.75,101.0,0.5,0.0,0.0,0.666666667,0.0,0.0,32.0,6.0,0.6667,0.0
8.0,2.0,0.0,5.0,28.0,8.0,0.0,5.0,7.0,1.0,165.0,0.3,0.0,0.5625,0.6875,0.0,0.0,18.375,2.0,1.0,0.0
8.0,4.0,0.0,7.0,88.0,4.0,0.0,7.0,7.0,0.7142857140000001,277.0,1.0,0.0,0.917647059,0.46875,4.0,4.0,32.875,5.0,1.375,0.0
9.0,1.0,0.0,5.0,57.0,34.0,2.0,3.0,2.0,1.083333333,566.0,0.222222222,-0.0,0.0,0.303571429,0.0,0.0,60.88888889,2.0,0.8889,1.0
10.0,1.0,0.0,3.0,11.0,15.0,3.0,0.0,10.0,0.333333333,154.0,1.0,0.0,0.0,0.32,1.0,3.0,14.3,4.0,1.0,1.0
6.0,2.0,0.0,3.0,11.0,0.0,0.0,3.0,6.0,0.5,56.0,1.0,0.0,0.0,0.375,0.0,0.0,8.0,3.0,1.1667,0.0
4.0,6.0,0.0,4.0,16.0,0.0,0.0,4.0,3.0,0.333333333,52.0,1.0,0.0,0.973913043,0.75,2.0,2.0,11.75,2.0,1.0,0.0
10.0,4.0,0.0,16.0,45.0,3.0,4.0,12.0,10.0,0.583333333,246.0,1.0,2.0,0.795454545,0.266666667,1.0,3.0,23.2,7.0,2.3,0.0
6.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,6.0,0.0,43.0,1.0,1.0,0.0,0.666666667,0.0,0.0,6.0,0.0,0.8333,0.0
2.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,0.947368421,0.75,1.0,-0.0,2.5,1.0,0.5,0.0
1.0,5.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
3.0,2.0,0.0,8.0,20.0,3.0,1.0,7.0,2.0,1.0,151.0,0.0,0.0,0.92,0.5,0.0,0.0,48.33333333,0.0,0.6667,0.0
35.0,3.0,0.0,13.0,93.0,519.0,4.0,9.0,25.0,0.909090909,807.0,1.0,3.0,0.536231884,0.171428571,0.0,0.0,21.74285714,7.0,1.4,1.0
7.0,1.0,0.0,1.0,11.0,7.0,1.0,0.0,7.0,0.333333333,98.0,0.0,4.0,0.0,0.7142857140000001,0.0,0.0,12.57142857,7.0,1.4286,0.0
10.0,1.0,0.0,3.0,11.0,15.0,3.0,0.0,10.0,0.333333333,154.0,1.0,0.0,0.0,0.32,1.0,1.0,14.3,4.0,1.0,1.0
6.0,1.0,0.0,3.0,11.0,0.0,0.0,3.0,16.0,0.5,56.0,1.0,0.0,0.0,0.375,0.0,0.0,8.0,3.0,1.1667,0.0
2.0,2.0,0.0,6.0,11.0,1.0,1.0,5.0,2.0,2.0,181.0,0.0,0.0,0.958333333,1.0,0.0,0.0,17.5,1.0,0.5,0.0
4.0,4.0,0.0,5.0,8.0,4.0,2.0,3.0,3.0,0.833333333,42.0,1.0,1.0,0.944444444,0.583333333,1.0,1.0,45.0,2.0,1.0,0.0
7.0,3.0,0.0,0.0,25.0,0.0,0.0,8.0,7.0,0.625,141.0,1.0,0.0,0.860465116,0.857142857,1.0,1.0,18.57142857,1.0,0.8571,0.0
49.0,4.0,1.0,32.0,210.0,844.0,1.0,30.0,28.0,0.877403846,2937.0,1.0,2.0,0.624,0.127314815,0.0,0.0,58.40816327,13.0,1.449,1.0
4.0,1.0,0.0,2.0,7.0,6.0,1.0,1.0,4.0,2.0,20.0,0.0,0.0,0.0,0.875,0.0,0.0,4.0,1.0,0.75,0.0
24.0,3.0,0.0,7.0,61.0,28.0,0.0,7.0,3.0,0.925,749.0,0.6,0.0,0.8222222220000001,0.28571428600000004,0.0,0.0,81.11111111,7.0,2.2222,1.0
4.0,5.0,0.0,7.0,15.0,0.0,6.0,5.0,4.0,0.333333333,77.0,1.0,0.0,0.953846154,0.4375,1.0,1.0,18.0,5.0,2.0,0.0
8.0,1.0,0.0,4.0,15.0,6.0,0.0,0.0,7.0,0.571428571,286.0,1.0,0.0,0.0,0.541666667,0.0,0.0,34.5,13.0,2.375,0.0
3.0,5.0,0.0,25.0,14.0,3.0,5.0,2.0,3.0,2.0,52.0,0.0,0.0,0.96875,0.5555555560000001,1.0,1.0,16.33333333,3.0,1.6667,0.0
22.0,5.0,0.0,19.0,49.0,125.0,16.0,5.0,18.0,0.80952381,382.0,1.0,1.0,0.0,0.309090909,0.0,0.0,16.04545455,8.0,1.7273,0.0
6.0,5.0,1.0,7.0,33.0,7.0,1.0,5.0,3.0,0.7,164.0,1.0,0.0,0.961538462,0.5,3.0,6.0,26.0,2.0,1.0,0.0
4.0,1.0,0.0,1.0,10.0,2.0,1.0,0.0,4.0,0.8666666670000001,93.0,1.0,0.0,0.0,0.5,0.0,1.0,21.0,5.0,1.75,0.0
11.0,1.0,2.0,17.0,26.0,31.0,16.0,2.0,7.0,0.892307692,362.0,0.615384615,1.0,0.0,0.3,0.0,0.0,30.72727273,5.0,2.1818,1.0
4.0,4.0,0.0,6.0,29.0,6.0,0.0,6.0,1.0,1.166666667,164.0,0.5,-0.0,0.942307692,1.0,3.0,5.0,39.5,7.0,2.5,0.0
1.0,1.0,0.0,50.0,1.0,0.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
8.0,3.0,0.0,12.0,38.0,4.0,3.0,10.0,6.0,0.523809524,243.0,1.0,1.0,0.8409090909999999,0.35,1.0,4.0,29.0,2.0,1.375,0.0
1.0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,0.0,0.0
5.0,3.0,0.0,12.0,77.0,365.0,2.0,10.0,22.0,0.896551724,717.0,1.0,3.0,0.578125,0.204166667,0.0,0.0,22.56666667,7.0,1.4667,0.0
9.0,4.0,0.0,10.0,64.0,22.0,19.0,9.0,1.0,2.0,791.0,0.0,0.0,0.909090909,0.703703704,4.0,9.0,86.88888889,23.0,4.8889,1.0
0.0,1.0,0.0,8.0,27.0,55.0,2.0,7.0,9.0,1.1,218.0,0.5,0.0,0.0,0.284090909,0.0,0.0,18.63636364,8.0,1.9091,1.0
10.0,5.0,0.0,7.0,32.0,0.0,1.0,6.0,7.0,0.688888889,221.0,0.0,0.0,0.7777777779999999,0.3,2.0,5.0,20.6,5.0,1.2,0.0
3.0,2.0,0.0,3.0,8.0,0.0,2.0,1.0,0.0,0.0,32.0,1.0,0.0,0.75,0.5555555560000001,0.0,0.0,9.333333332999999,1.0,0.6667,0.0
6.0,3.0,0.0,7.0,28.0,432.0,2.0,6.0,6.0,0.85,261.0,0.25,0.0,0.880952381,0.375,1.0,1.0,41.83333333,4.0,1.3333,0.0
7.0,3.0,0.0,24.0,8.0,3.0,24.0,0.0,7.0,0.666666667,43.0,1.0,0.0,0.0,0.7142857140000001,0.0,0.0,4.714285714,1.0,0.8571,0.0
9.0,1.0,0.0,5.0,57.0,34.0,2.0,3.0,0.0,1.083333333,566.0,0.222222222,0.0,0.0,0.303571429,0.0,0.0,60.88888889,2.0,0.8889,1.0
7.0,2.0,0.0,7.0,32.0,9.0,1.0,7.0,5.0,0.75,128.0,0.5,2.0,0.545454545,0.5,0.0,0.0,17.0,2.0,0.8571,0.0
4.0,1.0,0.0,4.0,5.0,0.0,3.0,1.0,4.0,0.333333333,24.0,1.0,0.0,0.0,0.875,0.0,0.0,4.75,1.0,0.75,0.0
7.0,4.0,0.0,9.0,22.0,21.0,2.0,5.0,6.0,2.0,103.0,0.0,0.0,0.945652174,0.571428571,3.0,5.0,13.71428571,3.0,1.4286,0.0
26.0,3.0,0.0,33.0,80.0,201.0,26.0,8.0,20.0,0.573333333,719.0,0.666666667,2.0,0.5660377360000001,0.152727273,2.0,11.0,26.53846154,10.0,2.2692,0.0
30.0,4.0,0.0,19.0,93.0,317.0,1.0,19.0,23.0,0.912972085,468.0,1.0,5.0,0.728971963,0.238095238,3.0,4.0,29.93333333,3.0,1.1,1.0
10.0,3.0,0.0,28.0,42.0,21.0,1.0,6.0,7.0,0.793650794,369.0,1.0,0.0,0.804347826,0.45,0.0,0.0,35.2,2.0,1.1,0.0
14.0,1.0,0.0,30.0,96.0,87.0,8.0,23.0,10.0,0.884615385,905.0,1.0,2.0,1.0,0.192307692,0.0,0.0,63.5,10.0,1.7143,1.0
6.0,3.0,0.0,4.0,17.0,0.0,0.0,4.0,6.0,0.0,131.0,1.0,0.0,0.880952381,0.5555555560000001,2.0,2.0,20.0,1.0,0.8333,0.0
16.0,1.0,0.0,12.0,75.0,50.0,0.0,12.0,12.0,0.937037037,119.0,1.0,1.0,0.0,0.288888889,0.0,0.0,40.5,9.0,2.875,1.0
7.0,1.0,0.0,9.0,7.0,21.0,8.0,12.0,7.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
49.0,4.0,1.0,31.0,210.0,844.0,0.0,30.0,28.0,0.877403846,2937.0,1.0,2.0,0.624,0.127314815,0.0,0.0,58.40816327,13.0,1.449,1.0
3.0,1.0,0.0,3.0,3.0,0.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,0.0
48.0,4.0,0.0,25.0,109.0,964.0,7.0,20.0,44.0,0.946301925,819.0,0.952380952,4.0,0.624,1.0,3.0,3.0,15.625,7.0,1.375,0.0
6.0,3.0,0.0,3.0,32.0,0.0,0.0,1.0,5.0,0.6,1254.0,1.0,0.0,0.880952381,0.5555555560000001,1.0,1.0,207.3333333,2.0,1.0,0.0
12.0,4.0,0.0,5.0,60.0,44.0,0.0,5.0,8.0,0.902097902,720.0,0.538461538,1.0,0.8764044940000001,0.305555556,1.0,2.0,57.91666667,3.0,1.0833,0.0
7.0,1.0,0.0,6.0,7.0,21.0,5.0,1.0,7.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
7.0,5.0,0.0,5.0,22.0,0.0,32.0,4.0,5.0,0.5555555560000001,150.0,1.0,0.0,0.848484848,0.476190476,2.0,5.0,20.0,4.0,1.1429,0.0
4.0,1.0,0.0,43.0,20.0,0.0,4.0,4.0,4.0,0.7777777779999999,106.0,1.0,1.0,0.0,0.625,0.0,0.0,24.75,5.0,1.75,0.0
21.0,1.0,0.0,2.0,35.0,38.0,0.0,0.0,17.0,0.6318181820000001,617.0,0.818181818,0.0,0.0,0.293650794,0.0,0.0,27.85714286,3.0,0.8571,0.0
3.0,4.0,0.0,5.0,15.0,3.0,0.0,5.0,2.0,2.0,51.0,0.0,0.0,0.978494624,0.0,1.0,1.0,16.0,2.0,1.0,0.0
4.0,2.0,0.0,6.0,12.0,6.0,1.0,5.0,3.0,2.0,71.0,0.0,0.0,1.0,0.5,0.0,0.0,16.75,1.0,0.75,0.0
5.0,1.0,0.0,6.0,13.0,0.0,5.0,1.0,5.0,0.0,69.0,1.0,0.0,0.0,0.533333333,0.0,0.0,12.6,3.0,1.2,0.0
77.0,3.0,0.0,28.0,196.0,2320.0,6.0,28.0,68.0,0.935222672,2040.0,1.0,9.0,0.330357143,0.161184211,3.0,3.0,0.0,19.0,1.7143,0.0
29.0,1.0,0.0,28.0,120.0,396.0,25.0,6.0,25.0,0.928571429,1348.0,0.8,0.0,0.0,0.278571429,0.0,0.0,45.31034483,29.0,2.6207,1.0
4.0,1.0,0.0,1.0,10.0,2.0,1.0,0.0,4.0,0.8666666670000001,93.0,1.0,0.0,0.0,0.5,0.0,0.0,21.0,5.0,1.75,0.0
13.0,1.0,0.0,14.0,23.0,68.0,12.0,2.0,12.0,0.697916667,357.0,1.0,0.0,0.0,0.708333333,0.0,0.0,25.84615385,44.0,1.0,0.0
8.0,1.0,0.0,3.0,18.0,10.0,2.0,1.0,8.0,0.535714286,108.0,1.0,0.0,0.0,0.541666667,0.0,0.0,12.0,3.0,1.25,0.0
8.0,5.0,0.0,6.0,26.0,0.0,1.0,5.0,5.0,0.571428571,164.0,1.0,0.0,1.0,0.375,2.0,5.0,19.125,4.0,1.125,0.0
3.0,2.0,0.0,4.0,6.0,0.0,1.0,3.0,3.0,0.0,30.0,1.0,0.0,0.818181818,-0.0,0.0,0.0,8.666666667000001,2.0,1.0,0.0
7.0,1.0,7.0,14.0,24.0,11.0,10.0,12.0,7.0,1.083333333,124.0,0.214285714,0.0,0.0,0.35714285700000004,0.0,0.0,14.71428571,0.0,0.8571,0.0
24.0,3.0,2.0,14.0,65.0,222.0,2.0,12.0,13.0,0.937888199,348.0,0.928571429,3.0,0.6166666670000001,0.238095238,0.0,0.0,12.91666667,4.0,1.5417,0.0
16.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
13.0,4.0,0.0,5.0,20.0,28.0,0.0,5.0,9.0,0.78125,156.0,1.0,0.0,0.86440678,0.481481481,2.0,2.0,15.88888889,1.0,0.8889,0.0
8.0,5.0,0.0,9.0,76.0,0.0,1.0,8.0,5.0,0.571428571,187.0,1.0,0.0,0.8235294120000001,0.375,2.0,5.0,22.0,4.0,1.125,0.0
4.0,3.0,0.0,3.0,17.0,4.0,0.0,3.0,5.0,0.666666667,152.0,1.0,0.0,0.925,0.75,1.0,1.0,36.75,1.0,0.75,0.0
24.0,3.0,0.0,17.0,118.0,0.0,2.0,15.0,17.0,0.851449275,1066.0,0.916666667,1.0,0.6166666670000001,0.185185185,3.0,4.0,42.91666667,6.0,1.7083,1.0
8.0,4.0,0.0,38.0,34.0,6.0,0.0,7.0,8.0,0.761904762,626.0,1.0,0.0,0.917647059,0.4375,2.0,2.0,76.5,3.0,1.625,1.0
1.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
10.0,1.0,2.0,59.0,7.0,0.0,59.0,1.0,5.0,0.0,33.0,1.0,1.0,0.0,0.45,0.0,0.0,5.4,2.0,1.0,0.0
15.0,1.0,2.0,8.0,23.0,67.0,6.0,2.0,9.0,0.7142857140000001,170.0,1.0,0.0,0.0,0.5166666670000001,0.0,0.0,9.933333333,2.0,1.0,1.0
6.0,1.0,0.0,3.0,14.0,0.0,2.0,1.0,6.0,-0.0,58.0,1.0,0.0,0.0,0.533333333,0.0,0.0,8.5,1.0,0.6667,0.0
14.0,2.0,0.0,7.0,49.0,7.0,1.0,6.0,7.0,0.735042735,488.0,1.0,0.0,0.7,0.25,2.0,5.0,33.21428571,12.0,1.7857,1.0
10.0,2.0,0.0,6.0,64.0,9.0,2.0,4.0,7.0,0.7222222220000001,156.0,1.0,1.0,0.5,0.25,1.0,1.0,14.0,3.0,1.1,0.0
4.0,3.0,0.0,5.0,16.0,0.0,0.0,5.0,4.0,0.333333333,95.0,1.0,1.0,0.914285714,0.75,0.0,0.0,22.25,1.0,0.75,0.0
2.0,2.0,0.0,7.0,9.0,1.0,14.0,4.0,2.0,2.0,31.0,0.0,0.0,0.923076923,0.666666667,0.0,0.0,14.5,1.0,0.5,0.0
